Job_Search,clean_title,Company,Department_Search,city,Title_data,Title_data_analyst,Title_data_scientist,Title_data_architect,Title_ingenieur,Title_big_data,Title_developpeur,Title_dev_frontend,Title_dev_web,Title_dev_mobile,Title_dev_back_end,Title_dev_fullstack,Title_devops,Title_informatique,Title_technique,Title_logiciel,Title_software,Title_junior,Title_assistant,Title_manager,Title_business,Title_confirme,Title_lead,Title_senior,Title_consultant,Title_directeur,experience_min,BTS,Deug,DUT,IUT,Licence,Master,Doctorat,Ecole_Ingénieure,cdi,stage,freelance,cdd,description_clean,Python,Java,Machine Learning,Deep Learning,Javascript,Swift,NoSql,SQL,Agile,J2ee,Jee,Ruby,HTML_CSS,Php,Spark,Big_data,Scala,Back_end,Git,R,Powerbi,Cloud,C,Docker,ABAP,WLang,salary_period,salary_min,salary_mean
Data,data manager,SFR PRESSE,75,Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,sein equipes techniques altice france io sous responsabilite directeur technique adjoint managez quotidien equipe developpeurs back end projets abonnement data tunnel paiement back office crm dmp aiguillez choix technologiques challengez solutions mises place participez amelioration continue equipe produit titre etes garant delivrabilite stabilite projet missions principales encadrer supporter equipe developpement definition objectifs evolution competences recrutements etc choisir technologies plus adaptees besoins fonctionnels assurer integration deploiement nouvelles fonctionnalites collaboration chef projet piloter developpements tests applications garantir qualite technique respect normes revue code pair programming specifier apis rediger documentations techniques participer maintenance documentation support applications proposer optimisations techniques nouveaux outils faire evoluer process assurer interface technique differents acteurs marketing produit redactions autres equipes techniques assurer veille evolutions domaine technologique methodologique stack technique developpement php7 symfony4 vuejs bases donnees postgresql outils test phpunit environnement full aws profil ideal experience management savez instaurer confiance sein equipe transmettre vision ancien developpeur amoureux tech souhaitez mettre profit expertise concevoir architectures fiables robustes veille techno constante trouvez solution adaptee chaque nouvelle problematique metier vraie appetence produit envers grand media attise curiosite remuneration proposee k fixe an avantages environnement tech forte dimension humaine campus derniere generation altice prise charge navigo sncf avantages 4 restaurants entreprises carte tickets restaurants type emploi cdi salaire an experience developpement php7 4 ans requis data 3 ans requis applications mobiles 2 ans requis,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,year,60000.0,60000.0
Data,data engineer freelance,HR-TEAM,75,Paris,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,contexte recherchons aujourd hui plusieurs data engineer mission entre autres mettre place processus integration continue jenkins artifactory makefile developper maintenir code packages permettant appeler lire preparer ecrire donnees necessaires data science presentes differents environnements sql server azure blob storage donnees externes mettre place transformations necessaires permettre donnees etre consommees efficacement algorithmes phase exploration prototypage interfacer equipe data disposer bonnes donnees entree algorithmes envisages phase deploiement interfacer project manager equipe data definir donnees entree sortie algorithmes deployer faire remonter besoins donnees qualite donnees eventuellement stockage format donnee developper mettre place tooling necessaire data scientists quand possible faire remonter besoins aupres equipe data ex environnements dev preprod prod data science realiser tests necessaires assure standardisation processus testing environnement equipe data science represente dizaine personnes analyse donnees developpe algorithmes r python repondent besoins metier mis production environnement azure c3 profil justifiez minimum 3 4 annees experiences reussies projets similaires envie nouveau challenge competences r python hesitez plus postulez beaux projets accompagner faire monter competences,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,month,500.0,575.0
Data,data scientist,HPR,75,Paris,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,contexte recherchons client entreprise innovante leader marche data scientist mission rattache service systemes information mission principale data scientist creer administrer analyser big data autrement dit donnees entreprise titre missions maitriser outils statistiques informations necessaires mise place base donnees gerer parfaitement differentes technologies specifiques big data trouver sources donnees pertinentes extraire donnees systeme source extraire traduire donnees business donnees statistiques optimiser segmentation client travers donnees consommation modeliser assurer mises jour regulieres base donnees controler qualite donnees analyser informations chiffrees generees activite entreprise mettre oeuvre data warehouse trad entrepot donnees aussi appelee dmp data management platform synthetiser vulgariser informations rendre accessibles dirigeants entreprise proposer recommandations bases donnees modifier definir cible campagnes marketing determiner tendances achat consommation faciliter prises decision entreprises assurant role consultant profil issu diplome superieur niveau bac +4 5 type diplome ingenieur similaire tel ingenierie statistiques marketing informatique justifiant premiere experience reussie remuneration k k an type emploi temps plein cdi salaire an experience data scientist similaire 2 ans souhaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,year,45000.0,50000.0
Développeur,développeur,Les Nouveaux Héritiers,75,Paris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,entreprise client entreprise specialisee domaines technologies information communication finance marches positionne aupres clients prestations forte valeur ajoutee mission si acceptez interviendrez partie ensemble cycle vie projet client grand compte analyse formalisation besoins redaction specifications techniques conception developpement applications net realisation tests integration participation revues codes mise production prise charge correctifs bug support n3 profil ecole ingenieurs bac + 4 5 informatique premiere experience domaine financier plus competences qualites 5 ans minimum experience developpement competences techniques asp net webform javascript angular js connaissance appreciee fort interet finance marche maitrise anglais quoi cette opportunite saisir multitude projets techniques clients grands comptes montee competence technique secteurs activites varies,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,year,50000.0,55000.0
Développeur,ingénieur devops,Seyos,Loire-Atlantique,Nantes ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,seyos cabinet recrutement specialise metiers it proposons candidats opportunites professionnelles uniquement sein clients finaux editeurs logiciels startups dsi client banque ligne proposant services innovants particuliers comme professionnels entreprise recherche ingenieur devops accompagner croissance tant ingenieur devops missions principales declinees comme suit definir proposer evolutions socle applicatif respecter appliquer normes methodes outils definis etre garant maintien condition operationnelle ensemble briques techniques perimetre assurer securite applications coordonner participer activites changements mep maintenance correctives preventives veiller qualite performance applications industrialiser automatiser processus perimetre domaine savoir transmettre bonnes pratiques connaissances differentes equipes it localisation nantes cdi remuneration euros an stack technique java springboot springbatch spring integration git docker react js node js ansible terraform profil justifiez solide experience 5 ans minimum reussie domaines suivants outils devops maintien condition operationnelle environnements maitrise architecture application maitrise chaine ci cd continuous integration continuous delivery maitrise technologies telles terraform ansible git gitlab ci docker k8s spring bases donnees oracle postgre methodologie devops etes autonome reactive esprit analyse diagnostique ainsi excellentes capacites relationnelles + environnement technique stimulant jours rtt tickets restaurant avantages plan epargne entreprise participation si poste interesse transmettez candidature coralie vegreville discuter,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,year,40000.0,47500.0
Data,data ingénieur,BEWIZYU,Loire-Atlantique,Nantes ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,rejoindrez bewizyu contexte forte croissance recrutons futur ambassadeur data developper activites data ia plus infos www bewizyu com data ingenieur jouera role cle developpement manage directement deux fondateurs missions contribuez evolution mise oeuvre activite data ia selon orientations strategiques entreprise objectifs developpement vises intervenez chez clients veritable business developpeur principales missions definir direction feuille route 3 ans venir recrutement equipe associee data analystes participer construction offres mesure contribuer avants ventes rediger offres accompagnement animer formations proposer evolutions catalogue https bewizyu com learn catalogue formation data ia gerer partenariats strategiques existants futurs garantir operationnellement respect engagements entreprise aupres clients developper pocs frameworks plus vogue nouer relations profitables but faire travailler collaborateurs ensemble principales competences maitrise ecosysteme hadoop spark ainsi integration architectures entreprise certification cloudera plus concevoir architectures infrastructures data ia experiences ia acculturation expertise vocale developpement modeles apport conseils integrer solutions editeurs super motive etes avant tout consultant interessez secteur digital proposition valeurs services innovants entreprises disposez experience reussie 3 5 ans minimum secteur data ia abordez missions logique fois constructive pragmatique disposez grande capacite organisation adaptation faire face evolutions internes gerer plusieurs projets simultanement faites preuve grande reactivite fiabilite professionnalisme clefs futur ambassadeur data celles recherchons chez vivacite esprit agilite faire face imprevu inconnu temps reel bon relationnel client veritable consultant dote audace ambition aime ceux prennent tete trouvent solutions humilite rigueur enthousiasme innovation sortir sentiers battus zones confort salaire fixe selon profil experience rewards program venez participer defis rejoignez aventure bewizyu type emploi temps plein salaire an experience ambassadeur data similaire 3 ans souhaite,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,year,44000.0,44000.0
Développeur,développeur,TALENTS RH,75,Paris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,talents rh societe recrutement specialisee profils rares hautes competences recherche partenaires developpeur asp asp net missions developper maintenir nouvelles fonctionnalites produits taches maintenance refactoring code legacy remaniement profondeur code asp sql server positionnement partie maintenance operationnelle evolutions client participer ensemble phases projet analyse conception developpement test mise production clients adapter certaines fonctionnalites smartphones tablettes responsive design developper interfaces web services integrations systemes tiers intervention direct clients utilisateurs deploiement formation supports recueil besoins evolution possibilite approfondir aspects interessent plus equipe management competences technique maitrisez environnements asp net pattern mvc sql server developpement web cote front html jquery css premiere experience asp classique bonne connaissance environnements front recents appreciee bootstrap html5 css3 particulier experience developpement interface appreciee rest soap profil experience technologies web microsoft requise bac +3 +5 informatique diplome ecole informatique disposez premiere experience environnement asp net cadre developpement application web gestion souhaitez investir poste evolutif pratique anglais plus type emploi temps plein cdi salaire 2 2 mois experience developpeur asp asp net similaire 1 an souhaite,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,year,27600.0,30000.0
Data,data engineer,Inbox,75,Paris,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,missions sein equipe setup charge onboarding technique nouveaux clients equipe organisee agile mission principale realisation developpements centres industrialisation flux donnees participer conception developpement outils internes dedies configuration gestion flux donnees configurer deployer outils question cadre production projets clients mener tests techniques puis recette validations outils developpements clients participer optimiser processus pratiques traitement donnees participer maintien conditions operationnelles outils profil diplome bac +2 +5 formation informatique maitrisez sql php python git connaissances r flask docker rabbitmq plus envie travailler bases donnees forte volumetrie enrichir connaissances domaine traitement donnee environnement big data etes dote bonne adaptabilite fort esprit equipe etes quelqu debrouillard rigoureux sens service type emploi cdi salaire an experience data engineer similaire 1 an souhaite,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,year,40000.0,42500.0
Développeur,developpeur web,EDEN School,Rhône,Lyon,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,developpeur developpeuse web ecole possible car eden school premiere ecole france forme jeunes moins ans developpement web mobile travaille projets clients reels afin donner sens apprentissages presentation ecole implantee villeurbanne depuis septembre ouvrira novembre paris ecole associative co fondee societe evolem fondation evolem citoyen agence communication insign vise former jeunes moins ans sortie 3e sortie 2nde 2 ans metier developpeur web web mobile enseignement innovant apprendre apprendre faire apprendre travaillant partie projets vendus clients reels appuyons 3 piliers complementaires enseignement general enseignement technique enseignement humain nouveau poste ouvert cdi voulez bosser projets web web mobile clients maniere totalement innovante travaillant jeunes equipe venez rejoindre cette aventure humaine professionnelle tant developpeur prod poste possedez 5 ans experience minimum domaine numerique web mobile tant developpeur environnement agence esn startup charge toute production sites internet clients equipe developpeur eleves formes maitres professionnels travailleront profil recherche experience ans developpement sites internet travail mode agile responsabilite developpements web mobile projets clients competences techniques maitrise developpement javascript html5 css3 maitrise developpement oriente objet php mysql connaissance moins cms framework bonne connaissance web service rest maitrise anglais technique savoir etre pedagogue passionne web esprit synthese structure rigoureux precis autonome proactif reactif prend projets bras corps lieu lyon cdi temps complet salaire fonction experience date entree poste asap type emploi temps plein cdi salaire 3 4 mois experience html css 3 ans souhaite informatique 3 ans souhaite developpement web 3 ans souhaite langue anglais souhaite,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,year,42000.0,46200.0
Data,projeteur data center,PROJETS,75,Paris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,projet agence specialisee delegation personnel bureaux etudes techniques recherche client projeteur data center missions releves techniques etudes faisabilite proposition solutions techniques dimensionnements realisation pieces graphiques synoptiques plans implantation lots techniques suivi realisation visas techniques profil etes diplome bac +2 +3 genie climatique electrique electrotechnique talentueux experience minimum 3 ans maitrisez parfaitement autocad bonnes connaissances revit salaire situe entre brut poste situe paris cadre longue mission travail temporaire cette belle opportunite correspond interesse remercie faire suivre candidature site pouvez egalement joindre directement mayre lucas agence projet type emploi interim experience projeteur data center similaire 1 an souhaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,year,30000.0,34200.0
Développeur,développeur full stack,Easy Partner,75,Paris,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,societe client innove permanence eclairer mieux internautes proposer experience simplifiee agreable instructive cadre forte croissance recherche developpeur back end net rattache team leader role principal developpement maintenance referentiel geographique tous sites groupe + millions visiteurs uniques mensuels cela effectuerez missions suivantes analyser assurer developpement outils refgeo webservices bdd assurer suivi maintenance applications developpees respectant bonnes pratique tdd refactoring pull request performance anticiper risques opportunites nouvelles technologies etre force proposition choix architecture travailler contexte agile formation superieure informatique bac +3 +5 justifiez experience significative tant developpeur etes innovant force proposition passionne aimez travail equipe 3 ans minimum experience net competences techniques requises langages 7 netframework 4 net core 2 webapi 2 ioc unity sql outils microsoft visual studio ms sql server management studio git sgbd sql server connaissances complementaires appreciees aws docker circleci teamcity octopus openstreetmap sql server spatial qgis arcgis remuneration fixe + participation + prime objectifs + rtt + ce+ mutuelle type emploi temps plein cdi salaire an,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,year,55000.0,55000.0
Développeur,ingénieur développeur produit confirmé,Randstad Search,Loire-Atlantique,Nantes ,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,recherchons compte client societe sodius situee proximite centre ville nantes pme forte croissance specialisee edition solutions logicielles destination clients francais internationaux grands acteurs marche secteur aeronautique spatial automobile defense ingenieur developpeur produit java web confirme description poste rattache directeur r intervenez sujets technologiques riches clients industriels grands comptes societe autour technologies ingenierie dirigees modeles interoperabilite alm plm principales missions phase etude definition cahier charges technique fonctionnel clients automatisation fonctions liees outils ingenierie developpement principalement java mise oeuvre langages lies serveurs applications html javascript angular services rest oslc xml json etc profil recherche issu formation informatique justifiez experience 1 2 ans java deja travaille mode projet rigoureux organise saurez adapter nouvel environnement technique exigences clients maitrisez anglais professionnel ecrit oral evoluer contexte international informations complementaires niveau etudes bac+5 salaire minimum type salaire annuel,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,year,38000.0,38000.0
Développeur,devops,I-Prince,75,Paris,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,client concepteur solution permet mesurer impact campagnes medias retailers trafic point vente faudra accomplir attendons futur devops assurer bon fonctionnement gestion evolution architecture ha aider developper infrastructure cloud hybride ameliorer capacite deployer rapidement maniere sure code cooperation autres tech teams mettre place outils tracing code zipkin logging elk stack monitoring tick stack efficaces securiser tout rendre acces impermeable utilisateurs malveillants etes passionne linux opensource gerons dizaine serveurs faudra puisse automatiser majorite taches dessus propre machines virtualise souhaitons melanger approche docker container approche machine dediee optimiser performances reference poste kai experience devops similaire 3 ans souhaite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,year,55000.0,55000.0
Data,data engineer aws,Easy Partner,75,Paris,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,profil maitrise scala esprit agile spark sql plus aws cloudformation emr redshift bus broker python java docker type emploi temps plein cdi salaire an experience data engineer aws similaire 2 ans requis,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,year,50000.0,52500.0
Data,data engineer,Kent FR,Gironde,Bordeaux ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,kent marque groupagora dediee recrutements profils it recherche 1 data engineer roles missions pourquoi laissez tenter offre tres interessante proposons aujourd hui effet client specialise negoce recherche actuellement data engineer cadre expansion equipe composee 5 techniciens supports 2 webmaster autre data engineer fort ans anciennete possedant plus 1 collaborateurs deviendrez reel membre cette societe dynamique travail rime convivialite environnement sql server sql ssis ssrs ssas power bi outil git xml json missions rediger specs fonctionnelles techniques developper flux alimentation etl conceptualiser modeliser cubes manager livraisons differents environnements participer optimisation processus developpement effectuer rapports tableaux bord profil attendu recherchons donc data engineer formation bac+3 5 justifiant 3 5 ans experience poste similaire etes curieux autonome rigoureux connaissances langage plus maitrisez autre langage programmation si etes interesse cette offre hesitez envoyer plus vite cv date debut souhaitee asap,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,year,35000.0,37500.0
Développeur,développeur,CREATIVE GROUPE,Rhône,Lyon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,1,0,0,0,missions confiees participer developpement agence lyon recherchons plusieurs ingenieur full stack developpement java accompagner clients realisation leurs projets sein equipe projet role monter competences connaissances architecture globale projet techniques fonctionnelles comprendre specifications interagir business analyst developper nouvelles fonctionnalites java selon outils solutions composant environnement technique projet client realiser tests unitaires performance integration participer code reviews corriger erreurs identifiees etroite collaboration equipe recette qualification participer integration mise production rediger documentations techniques etre force proposition apporter toujours plus valeur parlons chez creative aime diversite compris caracteres personnalites poste toutes chances si autonome passionne dynamique formation superieure bac+3 bac+5 informatique deja mene bien projet significatif conception developpement logiciel environnement java j2ee minimum 3 ans experience professionnelle poste similaire frameworks ide associes spring hibernate eclipse intellij secret solutions architectures big data interessent connais methodes developpement agile si angularjs reactjs ca parle encore mieux chaque talent compte pourquoi si reconnais descriptif missions alors passez cote cette belle opportunite pourquoi choisir lyon centre ville historique parc majestueux bouchons gastronomiques dynamisme economique su resister groupe creative poursuit developpement developpe agence avenir prometteur opportunite prendre part cette nouvelle aventure insuffler idees neuves postes cdi lieu poste lyon salaire selon profil experiences donner envie rejoindre invite visiter site web groupe https www groupe creative fr bien jeter coup oeil page linkedin https www linkedin com company creative ing nierie avantages titre restaurant panier rtt participation transport epargne salariale type emploi temps plein cdi salaire an experience developpeur java j2ee similaire 3 ans requis,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,year,40000.0,45000.0
Développeur,développeurs php symfony séniors,TALENTS RH,Gironde,Bordeaux ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,0,0,0,1,1,0,0,1,0,0,0,talents rh societe recrutement specialisee profils rares penuriques hautes competences recherche partenaires developpeurs php symfony seniors missions sein team cloud charge developpement nouvelles fonctionnalites cloud plateforme travaillerez fonctionnement agile equipe pluridisciplinaire plus grosse partie developpement fera sous php framework symfony possibilite participer developpement certaines briques node js profil formation informatique ecole ingenieur bac+3 bac+5 2 ans experience plus developpement php solide culture technique etes capable faire preuve initiative etes dynamique rigoureux aimez travail equipe savez collaborer autres equipes etes curieux pret apprendre nouveaux domaines enjeux techniques font peur etes force proposition maitrise php framework symfony 2 rabbitmq autre systeme message queuing bonne connaissance api rest utilisation docker git systeme linux veille technologique competences suivantes plus experience node js connaissance contraintes objets connectes connaissance plateforme amazon web service outils integration continu type emploi temps plein cdi salaire 2 3 mois experience developpement php 3 ans souhaite anglais technique 2 ans souhaite langages programmation 1 an souhaite langue anglais souhaite,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,year,31200.0,36000.0
Développeur,devops google cloud platform app live streaming,Easy Partner,75,Paris,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,startup plein boomproposant app live streaming video permet utilisateurs creer vraie communaute partout monde generation hyperconnectee permanence interaction technologie cette societe compris comment repondre leurs besoins creer toujours plus lien social principalement presente marche international usa uk pays scandinaves cette startup deja conquis millions utilisateurs seulement trois ans fini continuer croissance folle recherche pepite devops google cloud platform prendre main sujets infra architecturaux missions gestion infrastructure gerer architecture scalability app via api veiller egalement architecture scalability base donnees algorithme recommandations moderation analyse donnees maintenir diffuser culture devops chiffres millions utilisateurs inscrits monde utilisateurs actifs jour environnement technique reactjs redux nodejs mongo redis webrtc socket bigtable google cloud kubernetes aws bdd bigtable bigquery elasticsearch mongodb outils technos maison agile sprint avantages restez bien assis chaise horaires flexibles teletravail oui bien lu abonnement sport rembourse gateaux chips illimites quand meme important 1 2 voyage an offert boite islande 1 repas semaine soiree mois offert bspce etes pepite recherchons si experience confirmee devops gcp aws deja monte infrastructures gcp maitrise problematiques forte volumetrie type emploi temps plein cdi salaire an experience devops 3 ans souhaite,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,year,60000.0,70000.0
Développeur,développeurs,TALENTS RH,75,Paris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,talents rh societe recrutement specialisee profils rares hautes competences recherche partenaires developpeurs net missions equipe place ambiance dynamique chaque membre equipe ecoute tout avis compte methode agile scrum afin assurer reussite projets developpement aussi stimuler esprit travail equipe partenaire prend egalement temps continuer echanger partager competences former nouvelles technologies methodologies relation directe client principales missions analyse besoin fonctionnel conception technique specifications techniques dossiers architecture diagrammes uml realisation developpements support maintien correction developpements propositions evolution optimisation technique veille technologique profil formation superieure informatique disposez experience 2 ans minimum tant ingenieur asp net aimez travailler equipe souhaitez participer developpement entreprise dynamique environnement technique outillage langage connaitre jenkins wcf asp net html css js mvc outillage langage plus net sql server transact sql savoir etre attendu sens service relation client disponibilite capacite adaptation autonomie sens initiative aisance relationnelle capacite ecoute langues anglais technique type emploi temps plein cdi salaire an experience developpeurs net similaire 2 ans souhaite,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,year,35000.0,40000.0
Développeur,consultant développeur devops,Polymont IT Services,Rhône,Lyon,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,prendre part aventure polymont it services donner possibilite evoluer cadre dynamique partage bonne humeur rythment quotidien expertise offres polymont it services accompagne clients projets transformation digitale modernisation systeme information esn consultants polymont it services compte 6 agences villes brest mans nantes niort lyon paris lyon consultants detaches forfait assistance technique aupres acteurs locaux secteurs banque assurance transports industrie capacite intervenir toute chaine developpement applications strategiques etude cadrage phase realisation tierce maintenance applicative recherchons actuellement consultant devops lyon mettre place gerer outils industrialisation deploiement faire evoluer systemes information travailler production collaborer metiers equipes developpement environnement agile coordonner activites confiees realisez reporting experience 2 ans minimum tant ingenieur etude developpement langages java python experience significative integration continue cloud aws environnement technique aws ansible jenkins kubernete java python type emploi cdi salaire an experience devops 2 ans souhaite cloud aws 2 ans souhaite,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,year,40000.0,41000.0
Développeur,javascript software engineer,anakine.io,Gironde,Bordeaux ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,rejoins startup deja tres solide developpe solution web destinee grand public compte deja plus million membres plein centre ville bordeaux equipe technique composee developpeurs passionnes attend accelerer projets ambiance startup challenges techniques veille techno participations evenements locaux etc job sein equipe tech methodologie agile missions suivantes developpement fullstack javascript node js react intervenir problematiques architecture distribuee microservices data mining scraping etc travailler api monter competences sujets interessent selon souhaits es6 api data mining orga scrum etc plus dev back front selon souhaits competences environnement tech postgres docker es6 node js react graphql git jira etc profil recherche idealement formation ingenieur culture code qualite bonnes pratiques plus 2 ans experience developpement js idealement fullstack sinon tres bon developpeur backend node js esprit startup envie rejoindre projet plein developpement aimes travailler equipe ambiance plutot detendue + veille techno sujets innovants data mining etc organisation tres souple ambiance detendue locaux plein centre bordeaux avantages divers choix materiel etc type emploi temps plein cdi salaire an,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,year,40000.0,45000.0
Développeur,développeur informatique infor,Joblift,75,Paris,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,societe gitecdescriptif offre recherche interim specialisee recrutement tertiaire medical depuis ans gitec avant tout entreprise taille humaine neuf agences neuf equipes appuient proximite ecoute reactivite compte clients situe paris 9eme specialise joaillerie recherchons developpeur informatique cadre cdi missions analyser estimer fonctionnalites developper concevoir realiser developpements appui eventuel integrateur produire tester assurer maintenance developpements assurer maintenance corrective garantir amelioration continue maintenir documentation suivre flux edi assurer resolution incidents fonctionnels aupres utilisateurs finaux formation nouveaux arrivants fonction support assurer eventuelles missions etranger cadre developpement groupe profil formation bac +4 5 informatique justifiez experience 5 ans developpement movex m3 mak connaissances transverses maitrise principaux processus fonctionnels relation metiers production vente obligatoire maitrises plateformes techniques monde m3 mak java mashup mos streamserve editique sql indispensables bon niveau anglais requis disponibilite deplacements filiales france international remuneration k k selon profils,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,year,60000.0,65000.0
